GID,short_description
gid://shopify/Product/15448964104516,"[""Organinės-mineralinės trąšos NPK (Mg) 9-2-7 (+3)"", ""Sodriai žalia, tvirta veja be samanų ir piktžolių"", ""Daug kalio vejai stiprinti"", ""Sudėtyje nėra geležies sulfato – nedėmi trinkelių ir takų"", ""Tvirta, sveika ir tanki veja"", ""Atsparumas sausrai, ligoms ir šalčiui"", ""Apsaugo nuo samanų ir piktžolių"", ""Beveik bekvapės ir sanitarizuotos, todėl neturi mikroorganizmų"", ""Puikus pasklidimas dėl mikrogranulių mišinio"", ""Iki 100 dienų pilnavertis maitinimas"", ""Papildytos magniu, kad veja būtų sodriai žalia"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Trąšos sujungtos su kalkėmis ir vejos stiprintojais""]"
gid://shopify/Product/15448964202820,"[""Organinės-mineralinės trąšos NPK (Mg) 9-2-7 (+3)"", ""Sodriai žalia, tvirta veja be samanų ir piktžolių"", ""Daug kalio vejai stiprinti"", ""Sudėtyje nėra geležies sulfato – nedėmi trinkelių ir takų"", ""Tvirta, sveika ir tanki veja"", ""Atsparumas sausrai, ligoms ir šalčiui"", ""Apsaugo nuo samanų ir piktžolių"", ""Beveik bekvapės ir sanitarizuotos, todėl neturi mikroorganizmų"", ""Puikus pasklidimas dėl mikrogranulių mišinio"", ""Iki 100 dienų pilnavertis maitinimas"", ""Papildytos magniu, kad veja būtų sodriai žalia"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Trąšos sujungtos su kalkėmis ir vejos stiprintojais""]"
gid://shopify/Product/15448964661572,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448972951876,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448973279556,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448975114564,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448975343940,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448975573316,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448975704388,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448978161988,"[""Sudėtinės organinės-mineralinės trąšos NPK (Mg) 8+4+5 (+2)"", ""Pagerina augalų grožį, suteikia sodresnes spalvas ir daugiau žiedų"", ""Mėgaukitės gausesniais ir skanesniais vaisiais"", ""Teigiamai veikia vaisių, gumbų ir svogūnėlių formavimąsi"", ""Gerina skonio, spalvos, kvapo ir laikymo savybes"", ""Gerina dirvožemio struktūrą ir skatina naudingus dirvožemio organizmus"", ""Nuolatinis maistinių medžiagų tiekimas per lėtai tirpstančias granules (>100 dienų)"", ""Universalus naudojimas – neturi įtakos dirvožemio rūgštingumui"", ""Puikios paskleidimo savybės su dulkių neturinčiomis mikrogranulėmis"", ""Didina atsparumą sausrai, šalčiui, ligoms ir kenkėjams"", ""All-In-One trąšos praturtintos augalų stiprintojais"", ""Optimalūs rezultatai dekoratyviniuose ir daržovių soduose""]"
gid://shopify/Product/15448978194756,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448978981188,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448979276100,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448986157380,"[""NPK 6-3-2 natūralios ir grynos augalinės trąšos"", ""100 % be gyvūninių produktų, tokių kaip mėšlas, kaulų miltai ar kraujo miltai"", ""Gerina dirvožemio struktūrą ir veikia kaip dirvožemio aktyvatorius"", ""Malonaus kvapo, tinkamos naudoti viduje ir lauke"", ""100 % organinės, be GMO, vien augalinės kilmės ir ekologiškos"", ""Be patogenų; nėra nepageidaujamų grybų ar bakterijų"", ""Didelė drėgmės sulaikymo geba ir turtingos organinėmis medžiagomis"", ""Greitai veikiančios, su tolygiai išsiskiriančiomis maistinėmis medžiagomis"", ""Puikios paskleidimo savybės su 2–5 mm dydžio dulkių neturinčiomis granulėmis"", ""Pilnas augalų maitinimas su visomis svarbiausiomis maistinėmis medžiagomis"", ""Tvarios universalios trąšos, tinkamos visiems augalams, pasėliams ir dirvožemio tipams""]"
gid://shopify/Product/15448986845508,"[""Gryni Eifelio pirmykščio uolienų milteliai – aukščiausia kokybė"", ""Smulkiai sumalti, kad užtikrintų maksimalų efektyvumą"", ""Turtingi maistinėmis medžiagomis ir mikroelementais subalansuotu santykiu"", ""Silicio šaltinis dirvožemiui ir augalams (stiprina augalus)"", ""Labai mažas sunkiųjų metalų kiekis"", ""Pagerina dirvožemio struktūrą ir stabilizuoja humusą"", ""Padidina augalų atsparumą sausrai, ligoms ir kenkėjams""]"
gid://shopify/Product/15448987009348,"[""Gryni Eifelio pirmykščio uolienų milteliai – aukščiausia kokybė"", ""Smulkiai sumalti, kad užtikrintų maksimalų efektyvumą"", ""Turtingi maistinėmis medžiagomis ir mikroelementais subalansuotu santykiu"", ""Silicio šaltinis dirvožemiui ir augalams (stiprina augalus)"", ""Labai mažas sunkiųjų metalų kiekis"", ""Pagerina dirvožemio struktūrą ir stabilizuoja humusą"", ""Padidina augalų atsparumą sausrai, ligoms ir kenkėjams""]"
gid://shopify/Product/15448989237572,"[""Gryni Eifelio pirmykščio uolienų milteliai – aukščiausia kokybė"", ""Smulkiai sumalti, kad užtikrintų maksimalų efektyvumą"", ""Turtingi maistinėmis medžiagomis ir mikroelementais subalansuotu santykiu"", ""Silicio šaltinis dirvožemiui ir augalams (stiprina augalus)"", ""Labai mažas sunkiųjų metalų kiekis"", ""Pagerina dirvožemio struktūrą ir stabilizuoja humusą"", ""Padidina augalų atsparumą sausrai, ligoms ir kenkėjams""]"
gid://shopify/Product/15448989466948,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448990449988,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448990482756,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448992776516,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448993268036,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448996413764,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
gid://shopify/Product/15448997003588,"[""Gryni Eifelio pirmykščio uolienų milteliai – aukščiausia kokybė"", ""Smulkiai sumalti, kad užtikrintų maksimalų efektyvumą"", ""Turtingi maistinėmis medžiagomis ir mikroelementais subalansuotu santykiu"", ""Silicio šaltinis dirvožemiui ir augalams (stiprina augalus)"", ""Labai mažas sunkiųjų metalų kiekis"", ""Pagerina dirvožemio struktūrą ir stabilizuoja humusą"", ""Padidina augalų atsparumą sausrai, ligoms ir kenkėjams""]"
gid://shopify/Product/15449001001284,"[""Padidina dirvos pH vertę"", ""Sumažina samanas ir piktžoles"", ""Gerina dirvos gyvybingumą ir struktūrą"", ""4-sezonų kalkės: galima naudoti visus metus"", ""Užtikrina optimalią šaknų formaciją ir derlingą dirvą"", ""Stipresnės ir tvirtesnės šaknys"", ""Be dulkių, granulės neišplaunamos ir pasižymi puikiu paskleidimo modeliu"", ""Magnis užtikrina gražią tamsiai žalią vejų ir augalų spalvą"", ""Suteikia netiesioginę energiją per optimalią fotosintezę ir dirvos derlingumą"", ""Gražesnės, gaivesnės ir sveikesnės vejos bei augalai"", ""Geresnis maistinių medžiagų, tokių kaip azotas, kalis ir magnis, įsisavinimas.""]"
