GID,short_description
gid://shopify/Product/15448972951876,"[""Fertilizzante organo-minerale composto NPK (Mg) 8+4+5 (+2)"", ""Migliora la bellezza delle piante, con colori più intensi e più fiori"", ""Goditi frutti più abbondanti e gustosi"", ""Influenza positivamente la formazione di frutti, tuberi e bulbi"", ""Migliora la qualità in termini di gusto, colore, fragranza e durata di conservazione"", ""Migliora la struttura del suolo e stimola organismi del suolo benefici"", ""Fornisce un'apporto costante di nutrienti attraverso granuli a rilascio lento per oltre 100 giorni"", ""Universalmente applicabile - non influisce sull'acidità del suolo"", ""Eccellenti caratteristiche di spargimento con microgranuli privi di polvere"", ""Aumenta la resilienza contro siccità, gelo, malattie e parassiti"", ""Fertilizzante Tutto-In-Uno arricchito con potenziatori di piante"", ""Per risultati ottimali in giardini ornamentali e orti""]"
gid://shopify/Product/15448973279556,"[""Fertilizzante organo-minerale composto NPK (Mg) 8+4+5 (+2)"", ""Migliora la bellezza delle piante, con colori più intensi e più fiori"", ""Goditi frutti più abbondanti e gustosi"", ""Influenza positivamente la formazione di frutti, tuberi e bulbi"", ""Migliora la qualità in termini di gusto, colore, fragranza e durata di conservazione"", ""Migliora la struttura del suolo e stimola organismi del suolo benefici"", ""Fornisce un'apporto costante di nutrienti attraverso granuli a rilascio lento per oltre 100 giorni"", ""Universalmente applicabile - non influisce sull'acidità del suolo"", ""Eccellenti caratteristiche di spargimento con microgranuli privi di polvere"", ""Aumenta la resilienza contro siccità, gelo, malattie e parassiti"", ""Fertilizzante Tutto-In-Uno arricchito con potenziatori di piante"", ""Per risultati ottimali in giardini ornamentali e orti""]"
gid://shopify/Product/15448975114564,"[""Fertilizzante organo-minerale composto NPK (Mg) 8+4+5 (+2)"", ""Migliora la bellezza delle piante, con colori più intensi e più fiori"", ""Goditi frutti più abbondanti e gustosi"", ""Influenza positivamente la formazione di frutti, tuberi e bulbi"", ""Migliora la qualità in termini di gusto, colore, fragranza e durata di conservazione"", ""Migliora la struttura del suolo e stimola organismi del suolo benefici"", ""Fornisce un'apporto costante di nutrienti attraverso granuli a rilascio lento per oltre 100 giorni"", ""Universalmente applicabile - non influisce sull'acidità del suolo"", ""Eccellenti caratteristiche di spargimento con microgranuli privi di polvere"", ""Aumenta la resilienza contro siccità, gelo, malattie e parassiti"", ""Fertilizzante Tutto-In-Uno arricchito con potenziatori di piante"", ""Per risultati ottimali in giardini ornamentali e orti""]"
gid://shopify/Product/15448975343940,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448975573316,"[""Fertilizzante organo-minerale composto NPK (Mg) 8+4+5 (+2)"", ""Migliora la bellezza delle piante, con colori più intensi e più fiori"", ""Goditi frutti più abbondanti e gustosi"", ""Influenza positivamente la formazione di frutti, tuberi e bulbi"", ""Migliora la qualità in termini di gusto, colore, fragranza e durata di conservazione"", ""Migliora la struttura del suolo e stimola organismi del suolo benefici"", ""Fornisce un'apporto costante di nutrienti attraverso granuli a rilascio lento per oltre 100 giorni"", ""Universalmente applicabile - non influisce sull'acidità del suolo"", ""Eccellenti caratteristiche di spargimento con microgranuli privi di polvere"", ""Aumenta la resilienza contro siccità, gelo, malattie e parassiti"", ""Fertilizzante Tutto-In-Uno arricchito con potenziatori di piante"", ""Per risultati ottimali in giardini ornamentali e orti""]"
gid://shopify/Product/15448975704388,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448978161988,"[""Fertilizzante organo-minerale composto NPK (Mg) 8+4+5 (+2)"", ""Migliora la bellezza delle piante, con colori più intensi e più fiori"", ""Goditi frutti più abbondanti e gustosi"", ""Influenza positivamente la formazione di frutti, tuberi e bulbi"", ""Migliora la qualità in termini di gusto, colore, fragranza e durata di conservazione"", ""Migliora la struttura del suolo e stimola organismi del suolo benefici"", ""Fornisce un'apporto costante di nutrienti attraverso granuli a rilascio lento per oltre 100 giorni"", ""Universalmente applicabile - non influisce sull'acidità del suolo"", ""Eccellenti caratteristiche di spargimento con microgranuli privi di polvere"", ""Aumenta la resilienza contro siccità, gelo, malattie e parassiti"", ""Fertilizzante Tutto-In-Uno arricchito con potenziatori di piante"", ""Per risultati ottimali in giardini ornamentali e orti""]"
gid://shopify/Product/15448978194756,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448978981188,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448979276100,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448986157380,"[""NPK 6-3-2 fertilizzante naturale e puro a base vegetale"", ""100% libero da prodotti animali come letame, farina di ossa o farina di sangue"", ""Migliora la struttura del suolo e funge da attivatore del suolo"", ""Profumo gradevole e adatto per uso interno ed esterno"", ""100% biologico, senza OGM, puramente vegetale e rispettoso dell'ambiente"", ""Privi di patogeni; nessun patogeno, muffe indesiderate o batteri"", ""Alta capacità di assorbimento dell'umidità e ricco di sostanza organica"", ""Azione rapida con un rilascio di fertilizzante consistente attraverso granuli a rilascio lento"", ""Eccellenti caratteristiche di spargimento con granuli privi di polvere da 2-5 mm"", ""Nutrizione vegetale completa, contenente tutti i nutrienti essenziali"", ""Fertilizzante universale sostenibile adatto a tutti i tipi di piante, colture e suoli""]"
gid://shopify/Product/15448986845508,"[""Puro pasto di roccia primordiale dell'Eifel - qualità premium"", ""Finemente macinato per massima efficacia (superficie, capacità di scambio)"", ""Ricco di nutrienti e oligoelementi in un rapporto bilanciato per le piante"", ""Fonte di silicio a rapido rilascio per suolo e piante (rinforzante per piante)"", ""Molto bassa concentrazione di metalli pesanti"", ""Migliora la struttura del suolo e stabilizza l'humus"", ""Aumenta la resistenza delle colture alla siccità, alle malattie e ai parassiti""]"
gid://shopify/Product/15448987009348,"[""Puro pasto di roccia primordiale dell'Eifel - qualità premium"", ""Finemente macinato per massima efficacia (superficie, capacità di scambio)"", ""Ricco di nutrienti e oligoelementi in un rapporto bilanciato per le piante"", ""Fonte di silicio a rapido rilascio per suolo e piante (rinforzante per piante)"", ""Molto bassa concentrazione di metalli pesanti"", ""Migliora la struttura del suolo e stabilizza l'humus"", ""Aumenta la resistenza delle colture alla siccità, alle malattie e ai parassiti""]"
gid://shopify/Product/15448989237572,"[""Puro pasto di roccia primordiale dell'Eifel - qualità premium"", ""Finemente macinato per massima efficacia (superficie, capacità di scambio)"", ""Ricco di nutrienti e oligoelementi in un rapporto bilanciato per le piante"", ""Fonte di silicio a rapido rilascio per suolo e piante (rinforzante per piante)"", ""Molto bassa concentrazione di metalli pesanti"", ""Migliora la struttura del suolo e stabilizza l'humus"", ""Aumenta la resistenza delle colture alla siccità, alle malattie e ai parassiti""]"
gid://shopify/Product/15448989466948,"[""Aumenta il valore pH del suolo"", ""Riduce muschio e infestanti"", ""Buono per la vita e la struttura del suolo"", ""Calce a 4 stagioni: può essere applicata tutto l'anno"", ""Assicura una formazione ottimale delle radici e un suolo fertile"", ""Radici più forti e robuste"", ""Granulato privo di polvere, non viene lavato via e ha un ottimo modello di diffusione"", ""Il magnesio assicura un bel colore verde scuro di prati e piante"", ""Fornisce energia indiretta attraverso una fotosintesi ottimale e la fertilità del suolo"", ""Per prati e piante più belli, freschi e sani"", ""Buona assorbimento di nutrienti, come azoto, potassio e magnesio.""]"
gid://shopify/Product/15448990449988,"[""Aumenta il valore pH del suolo"", ""Riduce muschio e infestanti"", ""Buono per la vita e la struttura del suolo"", ""Calce a 4 stagioni: può essere applicata tutto l'anno"", ""Assicura una formazione ottimale delle radici e un suolo fertile"", ""Radici più forti e robuste"", ""Granulato privo di polvere, non viene lavato via e ha un ottimo modello di diffusione"", ""Il magnesio assicura un bel colore verde scuro di prati e piante"", ""Fornisce energia indiretta attraverso una fotosintesi ottimale e la fertilità del suolo"", ""Per prati e piante più belli, freschi e sani"", ""Buona assorbimento di nutrienti, come azoto, potassio e magnesio.""]"
gid://shopify/Product/15448990482756,"[""Aumenta il valore pH del suolo"", ""Riduce muschio e infestanti"", ""Buono per la vita e la struttura del suolo"", ""Calce a 4 stagioni: può essere applicata tutto l'anno"", ""Assicura una formazione ottimale delle radici e un suolo fertile"", ""Radici più forti e robuste"", ""Granulato privo di polvere, non viene lavato via e ha un ottimo modello di diffusione"", ""Il magnesio assicura un bel colore verde scuro di prati e piante"", ""Fornisce energia indiretta attraverso una fotosintesi ottimale e la fertilità del suolo"", ""Per prati e piante più belli, freschi e sani"", ""Buona assorbimento di nutrienti, come azoto, potassio e magnesio.""]"
gid://shopify/Product/15448992776516,"[""Aumenta il valore pH del suolo"", ""Riduce muschio e infestanti"", ""Buono per la vita e la struttura del suolo"", ""Calce a 4 stagioni: può essere applicata tutto l'anno"", ""Assicura una formazione ottimale delle radici e un suolo fertile"", ""Radici più forti e robuste"", ""Granulato privo di polvere, non viene lavato via e ha un ottimo modello di diffusione"", ""Il magnesio assicura un bel colore verde scuro di prati e piante"", ""Fornisce energia indiretta attraverso una fotosintesi ottimale e la fertilità del suolo"", ""Per prati e piante più belli, freschi e sani"", ""Buona assorbimento di nutrienti, come azoto, potassio e magnesio.""]"
