GID,short_description
gid://shopify/Product/15448973279556,"[""Engrais composé organo-minéral NPK (Mg) 8-4-5 (+2)"", ""Favorise de plus belles plantes, des couleurs plus profondes et plus de fleurs"", ""Profitez de fruits plus nombreux et plus savoureux"", ""Influence positive sur la formation des fruits, tubercules et bulbes"", ""Améliore la qualité en termes de goût, couleur, odeur et durabilité"", ""Améliore la structure du sol et stimule la vie microbienne bénéfique du sol"", ""Alimentation constante grâce à des granulés à libération lente > 100 jours"", ""Universellement applicable – n'affecte pas l'acidité du sol"", ""Excellente répartition à l'épandage grâce aux microgranulés sans poussière"", ""Renforce la résilience en cas de sécheresse, de gel, de maladies et de nuisibles."", ""Engrais tout-en-un enrichi en fortifiants pour plantes"", ""Pour des résultats optimaux en jardin ornemental et potager""]"
gid://shopify/Product/15448975114564,"[""Engrais composé organo-minéral NPK (Mg) 8-4-5 (+2)"", ""Favorise de plus belles plantes, des couleurs plus profondes et plus de fleurs"", ""Profitez de fruits plus nombreux et plus savoureux"", ""Influence positive sur la formation des fruits, tubercules et bulbes"", ""Améliore la qualité en termes de goût, couleur, odeur et durabilité"", ""Améliore la structure du sol et stimule la vie microbienne bénéfique du sol"", ""Alimentation constante grâce à des granulés à libération lente > 100 jours"", ""Universellement applicable – n'affecte pas l'acidité du sol"", ""Excellente répartition à l'épandage grâce aux microgranulés sans poussière"", ""Renforce la résilience en cas de sécheresse, de gel, de maladies et de nuisibles."", ""Engrais tout-en-un enrichi en fortifiants pour plantes"", ""Pour des résultats optimaux en jardin ornemental et potager""]"
gid://shopify/Product/15448975343940,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448975573316,"[""Engrais composé organo-minéral NPK (Mg) 8-4-5 (+2)"", ""Favorise de plus belles plantes, des couleurs plus profondes et plus de fleurs"", ""Profitez de fruits plus nombreux et plus savoureux"", ""Influence positive sur la formation des fruits, tubercules et bulbes"", ""Améliore la qualité en termes de goût, couleur, odeur et durabilité"", ""Améliore la structure du sol et stimule la vie microbienne bénéfique du sol"", ""Alimentation constante grâce à des granulés à libération lente > 100 jours"", ""Universellement applicable – n'affecte pas l'acidité du sol"", ""Excellente répartition à l'épandage grâce aux microgranulés sans poussière"", ""Renforce la résilience en cas de sécheresse, de gel, de maladies et de nuisibles."", ""Engrais tout-en-un enrichi en fortifiants pour plantes"", ""Pour des résultats optimaux en jardin ornemental et potager""]"
gid://shopify/Product/15448975704388,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448978161988,"[""Engrais composé organo-minéral NPK (Mg) 8-4-5 (+2)"", ""Favorise de plus belles plantes, des couleurs plus profondes et plus de fleurs"", ""Profitez de fruits plus nombreux et plus savoureux"", ""Influence positive sur la formation des fruits, tubercules et bulbes"", ""Améliore la qualité en termes de goût, couleur, odeur et durabilité"", ""Améliore la structure du sol et stimule la vie microbienne bénéfique du sol"", ""Alimentation constante grâce à des granulés à libération lente > 100 jours"", ""Universellement applicable – n'affecte pas l'acidité du sol"", ""Excellente répartition à l'épandage grâce aux microgranulés sans poussière"", ""Renforce la résilience en cas de sécheresse, de gel, de maladies et de nuisibles."", ""Engrais tout-en-un enrichi en fortifiants pour plantes"", ""Pour des résultats optimaux en jardin ornemental et potager""]"
gid://shopify/Product/15448978194756,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448978981188,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448979276100,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448986157380,"[""NPK 6-3-2 engrais naturel et entièrement végétal"", ""100% exempt de produits d'origine animale tels que le fumier, la farine d'os ou la farine de sang"", ""Améliore la structure du sol et fonctionne comme un activateur de sol"", ""Possède une odeur agréable et est adapté pour une utilisation intérieure et extérieure"", ""100% organique, sans OGM, entièrement végétal et écologique"", ""Exempt de pathogènes ; aucun germe, champignon ou bactérie indésirables"", ""Très grande capacité d'absorption d'eau et riche en matière organique"", ""Action rapide avec un apport constant en nutriments grâce à sa forme à libération lente"", ""Excellente distribution grâce à un granulé exempt de poussière de 2-5 mm"", ""Engrais complet pour les plantes, contenant tous les nutriments importants"", ""Engrais universel durable adapté à toutes les plantes, cultures et types de sol""]"
gid://shopify/Product/15448986845508,"[""Farine de roche d'origine Eifel – qualité premium"", ""Mouture ultra-fine pour une action maximale (surface, capacité d'échange)"", ""Très riche en nutriments et en oligo-éléments dans un bon rapport pour la plante"", ""Source de silicium à libération rapide pour le sol et la plante (renforce la plante)"", ""Très faible concentration en métaux lourds"", ""Améliore la structure du sol et stabilise l'humus"", ""Augmente la résistance de la culture contre la sécheresse, les maladies et les nuisibles""]"
gid://shopify/Product/15448987009348,"[""Farine de roche d'origine Eifel – qualité premium"", ""Mouture ultra-fine pour une action maximale (surface, capacité d'échange)"", ""Très riche en nutriments et en oligo-éléments dans un bon rapport pour la plante"", ""Source de silicium à libération rapide pour le sol et la plante (renforce la plante)"", ""Très faible concentration en métaux lourds"", ""Améliore la structure du sol et stabilise l'humus"", ""Augmente la résistance de la culture contre la sécheresse, les maladies et les nuisibles""]"
gid://shopify/Product/15448989237572,"[""Farine de roche d'origine Eifel – qualité premium"", ""Mouture ultra-fine pour une action maximale (surface, capacité d'échange)"", ""Très riche en nutriments et en oligo-éléments dans un bon rapport pour la plante"", ""Source de silicium à libération rapide pour le sol et la plante (renforce la plante)"", ""Très faible concentration en métaux lourds"", ""Améliore la structure du sol et stabilise l'humus"", ""Augmente la résistance de la culture contre la sécheresse, les maladies et les nuisibles""]"
gid://shopify/Product/15448989466948,"[""Augmente le pH du sol"", ""Contribue à réduire la mousse et les mauvaises herbes"", ""Bénéfique pour la vie et la structure du sol"", ""Chaux 4 saisons : peut être appliquée toute l'année"", ""Favorise une formation racinaire optimale et un sol fertile"", ""Racines plus fortes et plus robustes"", ""Granulat non volatil, ne s'écoule pas et offre un excellent pouvoir d'épandage"", ""Le magnésium ajouté assure une belle couleur vert foncé de la pelouse et des plantes"", ""Fournit indirectement de l'énergie grâce à une photosynthèse optimale et à la fertilité du sol"", ""Pour des pelouses et des plantes plus belles, plus fraîches et plus saines"", ""Bonne assimilation des nutriments, tels que l'azote, le potassium et le magnésium.""]"
gid://shopify/Product/15448990449988,"[""Augmente la valeur pH du sol"", ""Réduit la mousse et les mauvaises herbes"", ""Bon pour la vie et la structure du sol"", ""Chaux 4 saisons : peut être appliquée tout au long de l'année"", ""Assure une formation optimale des racines et un sol fertile"", ""Racines plus fortes et plus fermes"", ""Granulés sans poussière, ne se lavent pas et ont un excellent motif de dispersion"", ""Le magnésium assure une belle couleur vert foncé des pelouses et des plantes"", ""Fournit une énergie indirecte grâce à une photosynthèse optimale et à la fertilité du sol"", ""Pour des pelouses et des plantes plus belles, plus fraîches et plus saines"", ""Bonne absorption des nutriments, tels que l'azote, le potassium et le magnésium.""]"
